"bsn","meal","name","phonenumber","remarks","schoolnumber","wwwaddress","institutionprovider_id","address_id"
"07S03",,"Steinwald-Schule","902774139",,,"http://www.steinwald-schule.de","2","663"
"07S04","Mittagessenversorgung durch den Anbieter Sodexo","Marianne-Cohn-Schule","902772555",,,"http://www.marianne-cohn.cidsnet.de","2","664"
"07Y01","Mittagessenversorgung","Robert-Blum-Gymnasium","902777172",,,"http://www.robert-blum-schule.de","2","665"
"07Y02","keine Mittagessenversorgung","Rückert-Gymnasium","902777173",,,"http://www.rueckert-oberschule.de","2","614"
"07Y03","keine Mittagessenversorgung, Cafeteria","Rheingau-Gymnasium","902777920",,,"http://www.rheingau-gymnasium.de","2","666"
"07Y04","keine Mittagessenversorgung, Cafeteria","Paul-Natorp-Gymnasium","902777921",,,"http://www.paul-natorp-oberschule.de","2","667"
"07Y05","Mittagessenversorgung","Luise-Henriette-Oberschule","902772678",,,"http://www.luise-henriette-schule.de","2","668"
"07Y06","keine Mittagessenversorgung","Askanisches-Gymnasium","902772679",,,"http://www.askanische-oberschule.de","2","669"
"07Y07","Mittagessenversorgung durch eigene Cafeteria","Eckener-Gymnasium","902777448",,,"http://www.eckener-gymnasium.de","2","670"
"07Y08","keine Mittagessenversorgung","Ulrich-von-Hutten-Gymnasium","902778244",,,"http://www.uvh-online.de","2","671"
"07Y09","Mittagessenversorgung","Georg-Büchner-Gymnasium","902778208",,,"http://www.gbo-berlin.de","2","672"
"08A01",,"1. Schulpraktisches Seminar (S) Neukölln","6706663127",,,,"2","673"
"08A02",,"2. Schulpraktisches Seminar (S) Neukölln","6706663123",,,,"2","673"
"08A04",,"3. Schulpraktisches Seminar (L) Neukölln","689773990",,,,"2","674"
"08A05",,"4. Schulpraktisches Seminar (S) Neukölln","6706663125",,,,"2","673"
"08B01",,"Annedore-Leber-Oberschule","66588361",,,"http://www.aloberlin.de","2","675"
"08B02",,"Lise-Meitner-Schule (OSZ Chemie, Physik und Biologie)","6606890",,,"http://osz-lise-meitner.eu","2","676"
"08B04","Mittagessenversorgung","OSZ Informations- und Medizintechnik","225027800",,,"http://www.oszimt.de","2","677"
"08B05","Mittagessenversorgung im Rahmen eines Schülerprojekts","Carl-Legien-Schule","8146540",,,"http://www.Carl-Legien-Schule.de","2","678"
"08E02",,"BSI  Private Sprachenschule","6936001",,,"http://www.bsiberlin.de","1","679"
"08E04",,"Kosmetikcollege-Inspiration","81493664",,,"http://www.inspiration-kosmetikcollege.de","1","680"
"08G01",,"Rixdorfer Schule (Grundschule)","6139260",,,"http://www.die-rixdorfer.de","2","681"
"08G02","keine Mittagessenversorgung","Theodor-Storm-Schule (Grundschule)","60690180",,,"http://www.Theodor-Storm-Grundschule.de","2","682"
"08G03","Mittagessenversorgung durch den Anbieter Sunshine Catering","Hans-Fallada-Schule (Grundschule)","632250670",,,"http://www.hans-fallada-schule.de","2","683"
"08G05","Mittagessenversorgung durch den Anbieter Apetito","Elbe-Schule (Grundschule)","632250880",,,"http://www.elbeschule.de","2","684"
"08G06","Mittagessenversorgung durch den Anbieter LUNA","Karl-Weise-Schule (Grundschule)","634130280",,,"http://www.karl-weise-gs.cidsnet.de","2","685"
"08G07",,"Hermann-Boddin-Schule (Grundschule)","68874410",,,"http://www.boddinschule.cidsnet.de","2","686"
"08G08","Mittagessenversorgung, Cafeteria","Karlsgarten-Schule (Grundschule)","62791420",,,"http://www.karlsgarten.de","2","687"
"08G09","Mittagessenversorgung","Regenbogen-Schule (Grundschule)","6898030",,,"http://www.regenbogen-grundschule.de","2","688"
"08G10","Mittagessenversorgung","Walt-Disney-Schule (Gemeinschaftsschule)","66690418",,,"http://www.walt-disney-gs.cidsnet.de","2","689"
"08G11","Mittagessenversorgung durch den Anbieter LUNA","Schliemann-Schule (Grundschule)","6636053",,,"http://www.schliemann-gs.de","2","690"
"08G12","keine Mittagessenversorgung","Peter-Petersen-Schule (Grundschule)","6322506821",,,"http://www.pps.cidsnet.de","2","691"
"08G13",,"Bruno-Taut-Schule (Grundschule)","60972490",,,"http://www.bruno-taut.de","2","692"
"08G14",,"Konrad-Agahd-Schule (Grundschule)","632250680",,,"http://www.agahd.de","2","693"
"08G15",,"Hermann-Sander-Schule (Grundschule)","290276350",,,"http://www.hermann-sander-schule.de","2","694"
"08G16","Mittagessenversorgung","Hugo-Heimann-Schule (Grundschule)","6679230",,,"http://www.hugoheimannschule.de","2","695"
"08G17","Mittagessenversorgung durch den Anbieter LUNA","Richard-Schule (Grundschule)","290283100",,,"http://www.richard-grundschule.de","2","696"
"08G18","Mittagessenversorgung","Eduard-Mörike-Schule (Grundschule)","680856890",,,"http://eduard-moerike-schule.cidsnet.de","2","697"
"08G19",,"Herman-Nohl-Schule (Grundschule)","62008330",,,"http://www.HNS.cidsnet.de","2","698"
"08G20","Mittagessenversorgung","Sonnen-Schule (Grundschule)","68975090",,,"http://www.sonnen-g.cidsnet.de","2","699"
"08G21","keine Mittagessenversorgung","Silberstein-Schule (Grundschule)","62008922",,,"http://www.silberstein-grundschule.cidsnet.de","2","700"
"08G22",,"Schule am Regenweiher (Grundschule)","6044012",,,"http://www.Grundschule-am-Regenweiher.de","2","701"
"08G23","Mittagessenversorgung","Zürich-Schule (Grundschule)","60902970",,,"http://www.zuerich-gs.cidsnet.de","2","702"
"08G24","Mittagessenversorgung durch den Anbieter LUNA","Schule am Teltowkanal (Grundschule)","627397990",,,"http://www.teltowkanal.cidsnet.de","2","703"
"08G25","Mittagessenversorgung durch den Anbieter Apetito, für Kinder in der ergänzenden Betreuung","Michael-Ende-Schule (Grundschule)","74075580",,,"http://www.meg.cidsnet.de","2","704"
"08G26",,"Christoph-Ruden-Schule (Grundschule)","7421014",,,"http://www.christoph-ruden-schule.de","2","705"
"08G27","Mittagessenversorgung für Hortkinder","Oskar-Heinroth-Schule (Grundschule)","6021042",,,"http://www.oskar-heinroth-gs.cidsnet.de","2","706"
"08G28","Mittagessenversorgung für Kinder in der ergänzenden Betreuung durch den Anbieter Apetito","Matthias-Claudius-Schule (Grundschule)","60972130",,,"http://www.mcg.cidsnet.de","2","707"
"08G29",,"Wetzlar-Schule (Grundschule)","6051007",,,"http://www.wetzlar.schule-berlin.net","2","708"
"08G30",,"Schule am Sandsteinweg (Grundschule)","762860",,,"http://www.sams.gs","2","709"
"08G31",,"Janusz-Korczak-Schule (Grundschule)","67066630",,,"http://www.jkgs.schule-berlin.net","2","673"
"08G32","Mittagessenversorgung","Martin-Lichtenstein-Schule (Grundschule)","6616630",,,"http://www.martin-lichtenstein-schule.de","2","710"
"08G33","Mittagessenversorgung durch den Anbieter LUNA","Schule am Fliederbusch (Grundschule)","60972260",,,"http://www.schule-am-fliederbusch.de","2","711"
"08G34","Mittagessenversorgung","Lisa-Tetzner-Schule (Grundschule)","6045065",,,"http://www.Lisa-Tetzner.de","2","712"
"08G35","Mittagessenversorgung durch den Anbieter Apetito","Schule in der Köllnischen Heide (Grundschule)","68296013",,,"http://www.grundheide.cidsnet.de","2","713"
"08G36",,"Löwenzahn-Schule (Grundschule)","68390500",,,"http://www.drory.de","2","714"
"08G37","Mittagessenversorgung","Rose-Oehmichen-Schule (Grundschule)","6698810",,,"http://www.rog.cidsnet.de","2","715"
"08K01","Mittagessenversorgung durch den Anbieter Menütaxi","Walter-Gropius-Schule (Gemeinschaftsschule)","6009080",,,"http://www.walter-gropius-schule-berlin.de","2","716"
"08K02","Mittagessenversorgung, Cafeteria","Hermann-von-Helmholtz-Schule","6097170",,,"http://www.hermann-von-helmholtz-schule.de","2","717"
"08K03","keine Mittagessenversorgung, Cafeteria","Otto-Hahn-Schule","62739790",,,"http://www.oho-berlin.de","2","718"
"08K04","Mittagessenversorgung","Heinrich-Mann-Schule","742080",,,"http://hms.be.schule.de","2","719"
"08K05","Mittagessenversorgung","Clay-Schule","660040",,,"http://www.clay-schule.de","2","720"
"08K06","Mittagessenversorgung durch den Anbieter LUNA, Cafeteria","Fritz-Karsen-Schule (Gemeinschaftsschule)","6090010",,,"http://www.fritz-karsen.de","2","721"
"08K07","Mittagessenversorgung","Liebig-Schule (Gemeinschaftsschule)","6669040",,,"http://www.liebig-schule.cidsnet.de","2","689"
"08K08","Mittagessenversorgung durch die Kindertagestätten Südost Eigenbetrieb von Berlin","1. Schule (Gemeinschaftsschule)","600347620",,,"http://www.campusruetli.de","2","722"
"08K09","Mittagessenversorgung","Röntgen-Schule","29027640",,,"http://www.loewe.cidsnet.de/","2","723"
"08K10","keine Mittagessenversorgung, Cafeteria","Zuckmayer-Schule","6887475",,,"http://www.zuckmayer-or.cidsnet.de","2","724"
"08K11","Mittagessenversorgung","Alfred-Nobel-Schule","6064032",,,"http://www.alfred-nobel-schule.de","2","725"
"08K12","Mittagessenversorgung durch die  Akademie Schmöckwitz (Ausbildungsbetrieb)","Kepler-Schule","902392064",,,"http://www.kepler.cidsnet.de","2","726"
"08P01",,"Johann-Georg-Elser-Schule (Integrierte Sekundarschule)","60975622",,,"http://www.nc-init.de","1","727"
"08P02",,"Katholische Schule Sankt Marien (Grundschule)","6052032",,,"http://www.marien-grund.cidsnet.de","1","728"
"08P03","Cafeteria-Angebot; Mittagstisch im Hort","Evangelische Schule Neukölln (Integrierte Sekundarschule)","6242027",,,"http://www.evangelische-schule-neukoelln.de","1","729"
"08P04","Mittagessenversorgung","Katholische Schule Sankt Marien","39881620",,,"http://www.marienschule-berlin.de","1","730"
"08P06",,"Vivantes-Berufsfachschule für Sozialassistenz","130142707",,,"http://www.vivantes.de/karriere-testing/ausbildung-bei-vivantes/","1","731"
"08P08",,"acenta-Ausbildungszentrum für Altenpflege","667767970",,,"http://www.acenta-berlin.de","1","732"
"08P09",,"MeineSchuleBerlin (Gemeinschaftsschule)","017670032952",,,"http://www.MeineSchuleBerlin.de","1","733"
"08P10",,"Akademie Seehof GmbH - Private Berufsfachschule für Altenpflege","804091050",,,"http://www.akademie-seehof.de","1","734"
"08P12",,"DAA - Deutsche Angestellten-Akademie GmbH","63226136",,,,"1","735"
"08S01","Mittagessenversorgung","Adolf-Reichwein-Schule","63225111",,,"http://www.adolf-reichwein-schule.com","2","736"
"08S03",,"Herman-Nohl-Schule","62008335",,,"http://www.HNS.cidsnet.de","2","698"
"08S04","Mittagessenversorgung durch den Anbieter LUNA","Schule am Zwickauer Damm","6616079",,,"http://www.schule-am-zwickauer-damm.de","2","737"
"08S05","Mittagessenversorgung für Kinder in der ergänzenden Betreuung","Schule am Hasenhegerweg","6045066",,,"http://www.Hasenheger.cidsnet.de","2","712"
"08S06",,"Hans-Fallada-Schule","6322506724",,,"http://www.hans-fallada-schule.de","2","738"
"08S07",,"Schule am Bienwaldring","7430100",,,"http://www.bienwaldring.cidsnet.de","2","739"
"08S08","Cafeteria und Mittagessen","Schilling-Schule","6000272",,,"http://online.schillingschule.de","2","740"
"08S09","Mittagessenversorgung für Kinder in der ergänzenden Betreuung","Schule an der Windmühle","609724020",,,"http://www.windmuehle.cidsnet.de","2","741"
"08Y01","Mittagessenversorgung, Cafeteria","Albrecht-Dürer-Schule (Gymnasium)","902392421",,,"http://www.albrecht-duerer-gymnasium.de","2","742"
"08Y02","Mittagessenversorgung","Albert-Schweitzer-Schule (Gymnasium)","902392422",,,"http://www.albert-schweitzer-schule-berlin.de","2","743"
"08Y03","Mittagessenversorgung","Albert-Einstein-Schule (Gymnasium)","6009020",,,"http://www.aeo.de","2","744"
"08Y04","keine Mittagessenversorgung, Cafeteria","Ernst-Abbe-Schule (Gymnasium)","902392423",,,"http://www.ernst-abbe.de","2","745"
"08Y05","keine Mittagessenversorgung, Cafeteria","Leonardo-da-Vinci-Schule (Gymnasium)","742010",,,"http://Leonardo-da-Vinci-Gymnasium.de","2","746"
"08Y06","Mittagessenversorgung","Hannah-Arendt-Schule (Gymnasium)","6097180",,,"http://www.hannah-arendt-os.de","2","747"
"09A01",,"1. Schulpraktisches Seminar (L) Treptow-Köpenick","347450920",,,,"2","748"
"09A02",,"2. Schulpraktisches Seminar (S) Treptow-Köpenick","347450910",,,,"2","748"
"09A03",,"3. Schulpraktisches Seminar (L) Treptow-Köpenick","347450920",,,,"2","748"
"09A04",,"4. Schulpraktisches Seminar (S) Treptow-Köpenick","347450910",,,,"2","748"
"09A05",,"Treptow-Kolleg","5329141",,,"http://www.treptow-kolleg.de","2","749"
"09A06",,"Volkshochschule Treptow-Köpenick","53699510",,,,"2","750"
"09A07","Mittagessenversorgung durch den Anbieter Sodexo","Flatow-Oberschule","65486630",,,"http://www.flatow-os.de","2","751"
"09B03","Mittagessenversorgung, Kantine","OSZ Wirtschaft und Sozialversicherung","5389580",,,"http://www.osz-wiso.de","2","752"
"09E01",,"Elop training engineering Berlin","6777000",,,"http://www.elop.de","1","753"
"09E05",,"Akademie Berlin Schmöckwitz","675030",,,"http://www.akademie-schmoeckwitz.de","1","754"
"09E06",,"arts and stage academy","67044851",,,,"1","755"
"09E07",,"Informationstechnik Internationale Schule Berlin","65762018",,,"http://www.itisberlin.com","1","756"
"09G01","Mittagessenversorgung durch den Anbieter LUNA","Bouché-Schule (Grundschule)","5337745",,,"http://www.bouche-grundschule.cidsnet.de","2","757"
"09G03",,"Schule am Heidekampgraben (Grundschule)","5328424",,,"http://www.grundschuleamheidekampgraben.de","2","758"
"09G04","Mittagessenversorgung durch den Anbieter 3 Köche","Sonnenblumen-Schule (Grundschule)","5328413",,,"http://www.sonnenblumen-grundschule.de","2","759"
"09G05","Mittagessenversorgung","Schule am Ginkobaum (Grundschule)","6363317",,,"http://www.g-am-ginkobaum.cidsnet.de","2","760"
"09G06","Mittagessenversorgung","Melli-Beese-Schule (Grundschule)","6361390",,,"http://www.melli-beese-g.cidsnet.de","2","761"
"09G07",,"Schule an der alten Feuerwache (Grundschule)","6361331",,,"http://G-anderaltenFeuerwache.de","2","762"
"09G09",,"Heide-Schule (Grundschule)","67822789   ",,,"http://www.heideschule-berlin.de","2","763"
"09G10","Mittagessenversorgung durch den Anbieter Sodexo","Schule am Berg (Grundschule)","6728350",,,"http://www.grundschule-am-berg.de","2","764"
"09G11","Mittagessenversorgung","Schule am Pegasuseck (Grundschule)","6733032",,,"http://pegasus.cidsnet.de/homepage","2","765"
"09G13","Mittagessenversorgung","Schule am Altglienicker Wasserturm (Grundschule)","6728913",,,"http://www.saawt.de","2","766"
"09G14","Mittagessenversorgung durch den Anbieter Sodexo","Schule am Buntzelberg (Grundschule)","6763943",,,"http://www.schule-am-buntzelberg.de","2","767"
"09G15","Mittagessenversorgung durch den Anbieter Detlef Giermann","Schule am Mohnweg (Grundschule)","6797490",,,"http://www.gsammohnweg.cidsnet.de","2","768"
"09G16","Mittagessenversorgung","Wendenschloß-Schule (Grundschule)","6519703",,,"http://www.wendenschloss-g.cidsnet.de","2","769"
"09G17","Mittagessenversorgung durch den Anbieter Sodexo","Uhlenhorst-Grundschule","6504144",,,"http://www.uhlenhorst-grundschule.de","2","770"
"09G18","Mittagessenversorgung","Schule in der Köllnischen Vorstadt (Grundschule)","64326715",,,"http://www.gs-kvstd.cidsnet.de","2","771"
"09G19",,"Amtsfeld-Schule (Grundschule)","6540192",,,"http://www.amtsfeld-schule.de","2","772"
"09G20","Mittagessenversorgung","Müggelheimer Schule (Grundschule)","6598590",,,"http://www.mueggelheimer-grundschule.cidsnet.de","2","773"
"09G21","Mittagessenversorgung durch den Anbieter Sodexo","Edison-Grundschule","5350657",,,"http://www.edison-grundschule.de","2","774"
"09G22","Mittagessenversorgung durch den Anbieter 3 Köche","Schule an der Wuhlheide (Grundschule)","5350178",,,"http://www.grundschule-an-der-wuhlheide.cidsnet.de","2","775"
"09G23",,"Hauptmann-von-Köpenick-Schule (Grundschule)","6571426",,,"http://www.hvkschule.de","2","776"
"09G24","Mittagessenversorgung","Müggelsee-Schule (Grundschule)","6458806",,,"http://www.mueggelsee-grundschule.de","2","777"
"09G25","Mittagessenversorgung durch den Anbieter Alex Menü","Müggelschlößchen-Schule (Grundschule)","6543102",,,"http://www.ms-schule.de","2","778"
"09G26",,"Schule an den Püttbergen (Grundschule)","6489278",,,"http://www.puettbergen.cidsnet.de","2","779"
"09G27","Mittagessenversorgung","Friedrichshagener Schule (Grundschule)","6455411",,,"http://www.friedrichshagener-grundschule.cidsnet.de","2","780"
"09G29",,"Schmöckwitzer Insel-Schule (Grundschule)","6758444",,,"http://www.schmoeckwitzer-gs.cidsnet.de","2","781"
"09K01","Mittagessenversorgung","Merian-Schule (Integrierte Sekundarschule)","6571249",,,"http://www.merian-schule-berlin.de","2","782"
"09K02","Mittagessenversorgung","Anna-Seghers-Schule (Gemeinschaftsschule)","6774766",,,"http://www.anna-seghers-os.de","2","783"
"09K03","Mittagessenversorgung","Fritz-Kühn-Schule (Integrierte Sekundarschule)","6764243",,,"http://www.fritz-kuehn-schule.de","2","784"
"09K04","Mittagessenversorgung","Isaac-Newton-Schule (Integrierte Sekundarschule)","5350708",,,"http://www.isaac-newton-schule.de","2","750"
"09K05","Mittagessenversorgung","Wilhelm-Bölsche-Schule (Integrierte Sekundarschule)","6455089",,,"http://www.wbs.schule-berlin.net","2","785"
"09K06","Mittagessenversorgung","Hans-Grade-Schule (Integrierte Sekundarschule)","6360961",,,"http://www.hans-grade-schule.de","2","786"
"09K07","Mittagessenversorgung durch die Anbieter Detlef Giermann und Gastronomische Versorgungsleistung GmbH","Sophie-Brahe-Schule (Gemeinschaftsschule)","53633950",,,"http://www.sophie-brahe-schule.de","2","787"
"09K08","Mittagessenversorgung","Schule an der Dahme (Integrierte Sekundarschule)","6744572",,,"http://www.oadd.de.vu","2","788"
"09K09","Mittagessenversorgung","Grünauer Schule (Gemeinschaftsschule)","6744540",,,"http://www.gruenauer-schule.de","2","789"
"09P01","Mittagessenversorgung","Freie Waldorfschule Berlin-Südost","6779800",,,"http://www.waldorfsuedost.de","1","790"
"09P05","Mittagessenversorgung","INPA Innovative Privat-Akademie GmbH Berlin","53621540",,,"http://www.inpa-berlin.de","1","791"
"09P06",,"Freie Montessori Schule (Gemeinschaftsschule)","330999001",,,"http://www.montessorischule-berlin.de","1","792"
"09P07",,"Evangelische Schule Köpenick (Gymnasium)","32532401",,,"http://www.ev-schule-koepenick.de","1","793"
"09P08","Mittagessenversorgung","BEST-Sabel-Berufsfachschule für Design","6566100",,,"http://www.best-sabel.de ","1","794"
"09P09","Mittagessenversorgung","BEST-Sabel-Oberschule","280360970",,,"http://www.best-sabel.de","1","795"
"09P10","Mittagessenversorgung","Bewegte Schule (Grundschule)","65015495",,,"http://www.bewegte-schule-berlin.de","1","796"
"09P11",,"Berufsbildungszentrum Chemie","6700040",,,"http://www.bbz-chemie.de","1","797"
"09P12",,"TÜDESB Grundschule Berlin","41766859",,,,"1","798"
"09P13","Mittagessenversorgung durch den Anbieter 3 Köche","Evangelische Grundschule Friedrichshagen","67122512",,,"http://www.ev-schule-friedrichshagen.de","1","799"
"09P15",,"W-I-R-Grundschule Pfefferwerk","32527379",,,"http://www.w-i-r-grundschule.de","1","800"
"09P16",,"BIP-Kreativitätsgrundschule Berlin Treptow","225027733",,,"http://www.krea-schulzentrum.de","1","801"
"09S03","Mittagessenversorgung","Albatros-Schule","53002990",,,"http://www.albatros-schule-berlin.de","2","802"
"09S04",,"Ahorn-Schule","6455031",,,"http://www.ahorn-schule.de","2","803"
"09S05","Mittagessenversorgung","Schule am Altglienicker Wasserturm","6728913",,,"http://www.saawt.de","2","766"
"09S06",,"6. Schule","5328067",,,,"2","804"
"09Y03","Mittagessenversorgung, Cafeteria","Archenhold-Gymnasium","6360195",,,"http://www.archenhold.de","2","805"
"09Y04","Mittagessenversorgung durch den Anbieter Sodexo","Anne-Frank-Gymnasium","51653360",,,"http://www.anne-frank-schule-berlin.de","2","806"
"09Y05","Mittagessenversorgung durch den Anbieter Sunshine Catering","Alexander-von-Humboldt-Gymnasium","6519788",,,"http://www.avh-schule.de","2","807"
"09Y06","Mittagessenversrogung in der Cafeteria","Gerhart-Hauptmann-Gymnasium","6451839",,,"http://www.ghs-berlin.de","2","808"
"09Y10","Mittagessenversorgung","Gebrüder-Montgolfier-Gymnasium","6316677",,,"http://www.gemont.de","2","809"
"09Y11","Mittagessenversorgung durch den Anbieter Gastronomische Versorgungsleistung GmbH","Emmy-Noether-Gymnasium","6542160",,,"http://www.09y11.de","2","810"
"10A04",,"Victor-Klemperer-Kolleg","5426086",,,"http://www.abi-vkk.de","2","811"
"10A06",,"1. Schulpraktisches Seminar (S) Marzahn-Hellersdorf","94395924",,,,"2","812"
"10A07",,"2. Schulpraktisches Seminar (L) Marzahn-Hellersdorf","94395924",,,,"2","812"
"10A08",,"3. Schulpraktisches Seminar (S) Marzahn-Hellersdorf","94395924",,,,"2","812"
"10A09",,"4. Schulpraktisches Seminar (L) Marzahn-Hellersdorf","94395924",,,,"2","812"
"10B01",,"Oscar-Tietz-Schule (OSZ Handel II)","54987112",,,"http://www.oscar-tietz-schule.de","2","813"
"10B02","Mittagessenversorgung","Rahel-Hirsch-Schule (OSZ Gesundheit/Medizin)","99289030",,,"http://www.osz-gesundheit2.de","2","814"
"10E01",,"Private Weiterbildungsakademie für Wirtschaft und Verwaltung GmbH","5146930",,,"http://www.wwv-online.de","1","815"
"10E02",,"Berlin-Brandenburgische Fortbildungsakademie","93026490",,,"http://www.bbfa.de","1","815"
"10E04",,"bbw Akademie für Betriebswirtschaftliche Weiterbildung GmbH","54000743",,,"http://www.bbw-gruppe.de","1","816"
"10G01","Mittagessenversorgung durch den Anbieter Sodexo","Paavo-Nurmi-Grundschule","9320057",,,"http://www.paavo-nurmi-grundschule.cidsnet.de","2","817"
"10G03","Mittagessenversorgung durch den Anbieter Sodexo","Selma-Lagerlöf-Grundschule","9309544",,,"http://www.slgs.de","2","818"
"10G04","Mittagessenversorgung durch den Anbieter Gastronomische Versorgungsleistung GmbH","Falken-Grundschule","93022319",,,"http://www.falken-grundschule.cidsnet.de","2","819"
"10G05","Mittagessenversorgung durch den Anbieter Sodexo","Ebereschen-Grundschule","9309511",,,"http://ebereschengs.sharepoint.com","2","820"
"10G06","Mittagessenversorgung","Bruno-Bettelheim-Grundschule (Gemeinschaftsschule)","9321102",,,"http://www.bruno-bettelheim-grundschule.cidsnet.de","2","821"
"10G07",,"Karl-Friedrich-Friesen-Grundschule","9328095",,,,"2","822"
"10G08","Mittagessenversorgung durch den Anbieter Sunshine Catering","Wilhelm-Busch-Grundschule","9309587",,,,"2","823"
"10G09","Mittagessenversorgung durch den Anbieter Sodexo","Grundschule am Bürgerpark","9309864",,,"http://www.gs-am-buergerpark.cidsnet.de","2","824"
"10G10","Mittagessenversorgung durch den Anbieter Sunshine Catering","Peter-Pan-Grundschule","9358038",,,"http://www.peter-pan-grundschule.de","2","825"
"10G11","Mittagessenversorgung","Grundschule an der Mühle","5416028",,,,"2","826"
"10G12",,"Grundschule an der Geißenweide","5429057",,,"http://www.geissenweide.cidsnet.de","2","827"
"10G13","Mittagessenversorgung durch den Anbieter Gastronomische Versorgungsleistung GmbH","Johann-Strauss-Grundschule","5418166",,,"http://www.strauss.cidsnet.de","2","828"
"10G14",,"Grundschule unter dem Regenbogen","54989880",,,"http://www.grundschule-unterm-regenbogen.de","2","829"
"10G16","Mittagessenversorgung durch den Anbieter Sunshine Catering","Grundschule am Fuchsberg","5142954",,,"http://www.g-am-fuchsberg.cidsnet.de/","2","830"
"10G17","Mittagessenversorgung durch den Anbieter LUNA","Beatrix-Potter-Grundschule","9939018",,,"http://www.beatrix-potter-grundschule.cidsnet.de","2","831"
"10G18","Mittagessenversorgung","Pusteblume-Grundschule","9951872",,,"http://www.pusteblume.cidsnet.de","2","832"
"10G19","Mittagessenversorgung durch den Anbieter Sodexo","Bücherwurm-Schule am Weiher (Grundschule)","9918148",,,"http://www.buecherwurm-grundschule.de","2","833"
"10G22",,"Kolibri-Grundschule","9989232",,,"http://www.kolibri-grundschule.de","2","834"
"10G25",,"Grundschule am Schleipfuhl","9917101",,,"http://www.Grundschule-am-Schleipfuhl.de","2","835"
"10G26",,"Friedrich-Schiller-Grundschule","5668913",,,,"2","836"
"10G28",,"Grundschule am Hollerbusch","5615085",,,"http://www.hollerbusch.cidsnet.de","2","837"
"10G29","Mittagessenversorgung durch den Anbieter Sunshine Catering","Grundschule an der Wuhle","5612127",,,"http://www.grundschuleanderwuhle.cidsnet.de","2","838"
"10G30","Mittagessenversorgung","Mahlsdorfer Grundschule","5627059",,,"http://www.mahlsdorfer-g.cidsnet.de","2","839"
"10G31",,"Franz-Carl-Achard-Grundschule","5677339",,,"http://www.achard-grundschule.org","2","840"
"10G32",,"Kiekemal-Schule (Grundschule)","56597840",,,,"2","841"
"10G33","Mittagessenversorgung durch den Anbieter LUNA","Ulmen-Grundschule","5677052",,,"http://www.ulmen-g.cidsnet.de","2","842"
"10K01","Mittagessenversorgung","Rudolf-Virchow-Schule","930298180",,,"http://www.rvo-berlin.de","2","843"
"10K02","Mittagessenversorgung, Cafeteria","Ernst-Haeckel-Schule","9909332",,,"http://www.haeckel-os.cidsnet.de","2","844"
"10K03","Mittagessenversorgung durch Schülerfirma","Kerschensteiner-Schule","93449920",,,"http://www.k-iss.de","2","845"
"10K04","Mittagessenversorgung","Thüringen-Schule (Gemeinschaftsschule)","9327177",,,"http://www.thueringen-os.cidsnet.de","2","846"
"10K05","Mittagessenversorgung durch externe Anbieter sowie durch Schülerfirma \"Happy Food\"","Jean-Piaget-Schule","9980793",,,"http://www.piaget-schule-berlin.de/","2","847"
"10K06","Mittagessenversorgung durch den Anbieter Sunshine Catering","Klingenberg-Schule","5143537",,,"http://www.klingenberg.cidsnet.de","2","848"
"10K07","Mittagessenversorgung durch den Anbieter Sodexo","Caspar-David-Friedrich-Schule","5634354",,,"http://cdf-oberschule.de","2","849"
"10K08","Mittagessenversorgung durch den Anbieter Gastronomische Versorgungsleistung GmbH","Johann-Julius-Hecker-Schule","93020910",,,"http://www.hecker-or.cidsnet.de","2","850"
"10K09","Mittagessenversorgung durch den Anbieter Sunshine Catering","Konrad-Wachsmann-Schule","9918101",,,"http://www.kwo.cidsnet.de","2","851"
"10K10","Mittagessenversorgung durch den Anbieter Sodexo","Wolfgang-Amadeus-Mozart-Schule (Gemeinschaftsschule)","5612026",,,"http://www.wam-schule.cidsnet.de","2","852"
"10P03",,"Gesellschaft für Pflege- und Sozialberufe gGmbH","9302070",,,"http://www.gfp-berlin.de","1","815"
"10P05","Mittagessenversorgung","BEST-Sabel-Grundschule Mahlsdorf","99283520",,,"http://www.best-sabel.de","1","853"
"10P09","Mittagessenversorgung durch den Anbieter Die Arche-Christliches Kinder- und Jugendwerk e.V.","Arche-Schule (Grundschule)","4431237200",,,"http://www.fesb.de ","1","854"
"10P10",,"Private deutsch-russische Lomonossow-Grundschule zu Berlin Marzahn","31172185",,,"http://www.lomonossow-grundschule.de","1","855"
"10P12",,"Freie Schule am Elsengrund (Integrierte Sekundarschule)","97891077",,,"http://www.waldorf-mahlsdorf.de","1","856"
"10P13",,"BEST-Sabel-Grundschule Kaulsdorf","56594668",,,"http://www.best-sabel.de","1","857"
"10P14",,"BIP Kreativitätsgrundschule Berlin Kaulsdorf","92092220",,,"http://www.bip-kreativ.de","1","858"
"10P15",,"Bildungsinstitut Brückner","9366740",,,,"1","859"
"10S04","Mittagessenversorgung durch den Anbieter LUNA","Schule am Pappelhof","54979590",,,"http://schule-am-pappelhof.be.schule.de","2","860"
"10S07","Mittagessenversorgung durch den Anbieter LUNA","Schule am Rosenhain","9989181",,,"http://www.rosenhain.cidsnet.de","2","861"
"10S08",,"Schule am Mummelsoll","99286382",,,"http://www.mummelsoll.de","2","862"
"10S10","Mittagessenversorgung durch den Anbieter LUNA","Schule am grünen Stadtrand","93668090",,,,"2","863"
